Price,journey_day,journey_month,journey_year,Dept_Time_hour,Dept_Time_min,Arrival_Time_hour,Arrival_Time_min,dur_hour,dur_min
10246,1,3,2019,17,0,12,15,19,15
4804,6,5,2019,17,15,19,50,2,35
6810,6,6,2019,22,40,10,40,12,0
5198,1,5,2019,8,20,11,20,3,0
5613,3,5,2019,21,0,23,50,2,50
4784,3,3,2019,21,20,22,45,1,25
5406,21,3,2019,19,45,18,50,23,5
5228,27,4,2019,13,20,16,10,2,50
12898,27,5,2019,20,55,19,0,22,5
4667,15,6,2019,11,40,13,55,2,15
14781,21,5,2019,14,5,19,50,5,45
5403,21,4,2019,9,45,12,35,2,50
9899,12,6,2019,14,5,23,35,9,30
13029,21,5,2019,19,30,4,25,8,55
9187,18,5,2019,17,0,10,45,17,45
4823,24,5,2019,20,0,22,50,2,50
8665,27,3,2019,21,30,19,15,21,45
14871,6,3,2019,8,25,21,0,12,35
4049,21,6,2019,6,25,7,55,1,30
4667,12,6,2019,11,40,13,55,2,15
4226,9,4,2019,19,55,23,50,3,55
7591,3,3,2019,6,10,8,55,2,45
19225,6,3,2019,5,45,13,15,7,30
12898,27,5,2019,19,15,12,35,17,20
2754,9,6,2019,12,0,13,30,1,30
1965,3,5,2019,13,15,14,45,1,30
12835,24,3,2019,16,45,23,15,30,30
52229,1,3,2019,5,45,10,45,5,0
14533,15,5,2019,8,0,19,15,11,15
4668,24,6,2019,9,45,12,35,2,50
11822,9,4,2019,17,30,12,35,19,5
6017,27,3,2019,21,50,4,25,6,35
14714,9,6,2019,11,30,19,0,7,30
3597,9,6,2019,8,20,10,35,2,15
3383,24,4,2019,11,10,13,55,2,45
11642,18,5,2019,16,50,5,35,12,45
5403,27,4,2019,21,0,23,50,2,50
14221,3,3,2019,16,40,19,15,26,35
8586,18,5,2019,21,10,10,5,12,55
4049,12,6,2019,9,10,10,40,1,30
10262,3,6,2019,19,45,4,25,8,40
7888,21,5,2019,7,0,21,0,14,0
8236,21,3,2019,19,45,19,15,23,30
12961,6,6,2019,13,20,19,15,29,55
8586,9,5,2019,6,30,4,40,22,10
5279,18,5,2019,8,10,13,0,4,50
3419,18,6,2019,20,55,23,40,2,45
13292,15,6,2019,5,30,19,0,13,30
13067,15,5,2019,20,25,9,45,13,20
3597,3,5,2019,13,15,15,35,2,20
15554,18,5,2019,7,5,19,0,11,55
6027,15,5,2019,17,5,22,15,5,10
14781,9,5,2019,6,30,18,15,11,45
13376,1,6,2019,14,35,4,25,13,50
3943,27,5,2019,21,15,0,15,3,0
5842,12,6,2019,7,25,13,35,6,10
4326,15,3,2019,5,15,7,35,2,20
8937,1,6,2019,8,30,19,15,10,45
3670,21,3,2019,11,40,13,55,2,15
4823,18,6,2019,18,25,21,20,2,55
2071,3,4,2019,19,35,21,5,1,30
6093,27,6,2019,14,55,22,30,7,35
11682,24,3,2019,20,20,22,55,26,35
7774,3,3,2019,5,25,10,10,4,45
13067,12,5,2019,17,0,14,25,21,25
7514,27,5,2019,7,35,16,10,8,35
6838,9,4,2019,17,0,1,30,8,30
3858,18,3,2019,13,20,15,35,2,15
6795,15,6,2019,12,50,1,30,12,40
16263,27,5,2019,20,0,4,25,8,25
8576,9,5,2019,16,50,18,30,25,40
5228,6,5,2019,10,0,12,45,2,45
16704,1,5,2019,23,5,4,25,29,20
8872,24,3,2019,20,25,23,5,2,40
3898,3,5,2019,11,40,14,30,2,50
3332,21,3,2019,17,45,20,5,2,20
5608,21,5,2019,10,20,17,35,7,15
13941,9,5,2019,8,25,4,40,20,15
9100,21,3,2019,7,30,19,15,11,45
4878,15,6,2019,17,0,19,35,2,35
6416,1,6,2019,7,30,21,0,13,30
2017,12,5,2019,5,45,7,15,1,30
10976,27,3,2019,19,10,19,45,24,35
10031,24,3,2019,19,45,16,20,20,35
4462,18,3,2019,5,30,8,20,2,50
5073,1,4,2019,7,35,12,10,4,35
4326,27,3,2019,5,15,7,35,2,20
10161,21,3,2019,7,30,19,15,11,45
3175,12,6,2019,16,55,18,25,1,30
12312,24,3,2019,20,20,9,10,12,50
12604,21,3,2019,18,20,18,50,24,30
10877,15,6,2019,7,30,19,0,11,30
4226,18,5,2019,6,20,10,20,4,0
5406,6,4,2019,8,0,19,0,11,0
8618,15,5,2019,2,0,7,25,5,25
4174,18,4,2019,17,15,19,50,2,35
10651,1,6,2019,14,25,19,35,5,10
5963,21,3,2019,18,15,4,25,10,10
10368,12,6,2019,9,40,12,35,26,55
7681,6,3,2019,15,45,23,0,7,15
7485,21,5,2019,12,50,21,0,8,10
4544,3,4,2019,15,15,18,10,2,55
4649,15,4,2019,15,5,20,20,5,15
11982,12,5,2019,17,45,20,5,2,20
4995,24,6,2019,7,5,8,30,1,25
5069,9,5,2019,8,10,13,0,4,50
3873,1,6,2019,22,20,0,40,2,20
3873,27,4,2019,22,20,0,40,2,20
8907,27,5,2019,9,45,23,0,13,15
10844,9,6,2019,21,10,16,20,19,10
10844,15,5,2019,21,10,19,50,22,40
9663,6,5,2019,21,10,12,0,14,50
13292,1,6,2019,21,25,12,35,15,10
14441,12,6,2019,5,30,12,35,7,5
4050,9,6,2019,2,55,4,20,1,25
6144,9,3,2019,21,20,0,15,2,55
14871,6,3,2019,7,30,15,30,8,0
4483,18,4,2019,11,10,13,55,2,45
6979,15,5,2019,10,35,1,30,14,55
8040,27,6,2019,10,20,11,50,1,30
7048,1,6,2019,9,15,1,30,16,15
3573,27,6,2019,9,30,12,20,2,50
5054,27,5,2019,16,0,21,0,5,0
8582,1,6,2019,21,0,19,15,22,15
8759,9,6,2019,7,55,13,25,5,30
6442,27,4,2019,7,35,16,10,8,35
8879,18,5,2019,3,50,19,15,15,25
10031,24,3,2019,21,10,18,10,21,0
10368,3,6,2019,5,30,19,0,13,30
3943,24,6,2019,13,0,15,50,2,50
14871,3,3,2019,4,45,11,30,6,45
4995,18,6,2019,8,45,10,15,1,30
10791,24,6,2019,10,20,19,0,8,40
2753,3,6,2019,5,45,7,15,1,30
4423,9,4,2019,10,10,13,0,2,50
4409,27,5,2019,10,20,12,55,2,35
6117,9,5,2019,19,0,11,5,16,5
15129,21,5,2019,19,10,19,0,23,50
9345,6,6,2019,20,20,23,25,27,5
8085,9,5,2019,7,10,23,25,16,15
15554,6,5,2019,13,0,4,25,15,25
3573,21,5,2019,9,30,12,20,2,50
17073,3,3,2019,17,0,1,35,8,35
6795,9,6,2019,11,40,1,30,13,50
5403,21,3,2019,7,0,9,40,2,40
3540,15,5,2019,5,15,7,40,2,25
6216,24,4,2019,14,40,17,50,3,10
3359,21,5,2019,15,50,18,45,2,55
10844,24,5,2019,18,55,23,35,28,40
6961,15,6,2019,13,20,16,10,2,50
4107,3,4,2019,10,20,12,55,2,35
13069,21,3,2019,9,10,18,50,9,40
13357,24,6,2019,11,45,4,25,16,40
6938,1,6,2019,16,10,22,30,6,20
13292,27,6,2019,9,35,12,35,27,0
26743,1,3,2019,8,50,23,25,14,35
13568,21,3,2019,6,40,18,50,12,10
15353,6,3,2019,11,40,19,15,7,35
3597,15,5,2019,14,45,17,5,2,20
10031,24,3,2019,21,10,16,20,19,10
14687,9,5,2019,9,25,5,25,20,0
7229,6,6,2019,19,50,22,50,3,0
10188,9,5,2019,14,25,19,35,5,10
7398,9,3,2019,7,0,9,40,2,40
16704,18,5,2019,13,25,19,0,29,35
8153,1,3,2019,16,55,21,50,4,55
7229,9,4,2019,7,10,10,10,3,0
6943,27,5,2019,13,0,1,30,12,30
8937,1,6,2019,6,40,19,15,12,35
9400,3,3,2019,7,5,9,25,26,20
13152,24,3,2019,7,10,20,25,13,15
3419,1,6,2019,22,10,1,0,2,50
7927,12,6,2019,20,20,9,5,12,45
9796,15,3,2019,5,50,22,10,16,20
8028,3,3,2019,11,30,14,10,2,40
10759,6,3,2019,13,5,21,20,8,15
10197,21,5,2019,7,0,19,0,12,0
5228,1,6,2019,21,5,23,55,2,50
9275,18,5,2019,10,0,21,0,11,0
5277,3,3,2019,22,5,0,25,2,20
13848,18,5,2019,14,35,4,25,13,50
6412,15,5,2019,14,20,22,30,8,10
13941,18,5,2019,16,30,4,40,12,10
4668,6,5,2019,7,0,9,40,2,40
3419,18,6,2019,1,30,4,15,2,45
3943,6,4,2019,22,10,1,0,2,50
6528,24,5,2019,14,35,14,35,24,0
7229,21,5,2019,17,45,20,45,3,0
13542,21,3,2019,13,0,1,35,12,35
8529,12,6,2019,18,55,20,45,25,50
8016,21,6,2019,15,15,18,10,2,55
13029,9,5,2019,19,30,12,35,17,5
15129,9,5,2019,23,5,4,25,29,20
10368,9,6,2019,19,30,4,25,8,55
8666,3,3,2019,18,5,21,10,3,5
15554,18,5,2019,10,0,19,0,9,0
26890,1,3,2019,5,45,16,10,10,25
13067,21,5,2019,17,0,9,45,16,45
4544,1,4,2019,6,0,8,45,2,45
8452,21,5,2019,20,20,22,40,26,20
7268,27,6,2019,6,0,19,15,13,15
9627,9,5,2019,8,30,19,0,10,30
9103,9,5,2019,11,25,19,0,7,35
11142,9,4,2019,8,0,19,0,11,0
4148,9,3,2019,5,30,8,20,2,50
10844,18,5,2019,16,30,18,15,25,45
9646,6,6,2019,9,45,16,10,6,25
12475,1,3,2019,12,0,13,25,1,25
15554,18,5,2019,22,50,19,0,20,10
10262,27,6,2019,7,5,19,0,11,55
6961,12,6,2019,13,20,16,10,2,50
10262,15,6,2019,14,0,19,0,5,0
10262,27,6,2019,16,0,19,0,27,0
3943,9,5,2019,23,30,2,20,2,50
3625,24,5,2019,19,30,20,45,1,15
13378,21,3,2019,9,0,19,15,10,15
13882,15,6,2019,11,45,12,35,24,50
3943,18,6,2019,5,30,8,20,2,50
14687,15,5,2019,9,25,5,25,20,0
6451,27,5,2019,7,55,13,25,5,30
4878,9,6,2019,19,30,22,15,2,45
8542,9,5,2019,18,35,1,30,6,55
4804,24,5,2019,9,35,12,20,2,45
6711,6,6,2019,21,0,2,15,5,15
16108,15,6,2019,13,0,19,15,6,15
3943,6,6,2019,0,25,3,15,2,50
15422,24,5,2019,10,0,5,25,19,25
5694,24,3,2019,21,20,0,15,2,55
12681,1,4,2019,8,25,19,50,11,25
8586,1,5,2019,20,0,10,5,14,5
6144,3,3,2019,0,40,3,25,2,45
6015,27,4,2019,5,35,8,50,3,15
7155,27,6,2019,4,55,19,15,14,20
12692,12,6,2019,9,35,22,5,12,30
8277,18,5,2019,17,40,23,0,5,20
9347,9,5,2019,7,5,9,25,26,20
4939,15,3,2019,18,5,21,10,3,5
5678,12,3,2019,19,40,21,10,1,30
10844,6,6,2019,16,30,23,35,7,5
7280,21,3,2019,9,45,15,55,6,10
7618,21,3,2019,13,0,21,0,8,0
15147,6,3,2019,8,55,21,0,12,5
13941,18,5,2019,21,10,10,5,12,55
11467,1,4,2019,9,35,19,10,9,35
6270,27,6,2019,10,20,1,30,15,10
17057,3,3,2019,13,55,1,35,11,40
8016,3,6,2019,15,15,18,10,2,55
4760,27,6,2019,8,45,13,15,4,30
3815,21,3,2019,6,55,9,35,2,40
4174,1,5,2019,17,10,19,40,2,30
12692,6,6,2019,9,35,9,45,24,10
15532,15,5,2019,9,25,13,45,28,20
4995,6,6,2019,7,5,8,30,1,25
12898,27,5,2019,18,15,4,25,10,10
9794,9,5,2019,7,30,19,0,11,30
5228,15,5,2019,13,20,16,10,2,50
10262,27,6,2019,22,50,12,35,13,45
9646,24,6,2019,9,45,16,10,6,25
15149,15,5,2019,21,10,10,5,12,55
4205,9,6,2019,19,20,23,45,4,25
15147,6,3,2019,7,30,21,0,13,30
13712,6,3,2019,8,55,9,0,24,5
12415,9,3,2019,17,20,9,25,16,5
5192,15,5,2019,15,10,23,30,8,20
5162,15,5,2019,6,50,10,30,3,40
9027,3,3,2019,6,40,16,10,9,30
11134,24,3,2019,13,55,18,10,28,15
10844,24,5,2019,20,0,9,20,13,20
12890,24,3,2019,17,0,10,50,17,50
14571,9,6,2019,20,0,16,20,20,20
12121,12,5,2019,17,0,21,5,28,5
12373,9,5,2019,13,0,4,25,15,25
10972,9,3,2019,11,50,23,55,12,5
10262,1,6,2019,2,15,12,35,10,20
12898,27,5,2019,16,0,4,25,12,25
6442,18,5,2019,8,35,16,10,7,35
5403,3,4,2019,9,45,12,35,2,50
5703,21,4,2019,7,35,12,10,4,35
9871,9,5,2019,8,0,19,15,11,15
4174,15,4,2019,15,30,18,5,2,35
11972,21,5,2019,17,15,19,15,26,0
4174,18,4,2019,9,0,11,25,2,25
4804,21,5,2019,17,15,19,50,2,35
12681,1,4,2019,6,30,20,45,14,15
4508,6,6,2019,10,20,12,55,2,35
10262,3,6,2019,20,55,19,0,22,5
16775,3,3,2019,19,0,1,35,6,35
7198,12,6,2019,17,0,1,30,8,30
13014,15,6,2019,9,40,4,25,18,45
10991,12,5,2019,12,0,23,15,35,15
3687,21,6,2019,7,5,9,20,2,15
5530,12,5,2019,19,55,22,25,2,30
3815,27,3,2019,22,20,0,40,2,20
6535,1,3,2019,14,15,16,45,2,30
17234,3,3,2019,20,50,4,25,7,35
19907,6,3,2019,16,50,4,25,35,35
5022,27,3,2019,20,30,23,0,26,30
6305,27,3,2019,4,0,15,30,11,30
8728,21,3,2019,16,10,18,50,26,40
3943,1,6,2019,21,15,0,15,3,0
3175,18,3,2019,16,55,18,25,1,30
7229,24,3,2019,11,10,14,5,2,55
8620,9,3,2019,7,5,21,20,14,15
10657,9,3,2019,5,50,22,45,16,55
7832,21,3,2019,8,0,20,20,12,20
11150,27,6,2019,13,25,19,0,29,35
25735,1,3,2019,22,50,19,10,20,20
16263,9,5,2019,20,0,4,25,8,25
5797,24,6,2019,11,40,1,30,13,50
14237,6,6,2019,18,25,4,25,10,0
10262,9,6,2019,9,0,4,25,19,25
10262,9,6,2019,15,0,19,0,28,0
3943,12,5,2019,4,0,6,50,2,50
12898,21,5,2019,19,15,12,35,17,20
3419,15,5,2019,1,30,4,15,2,45
8033,15,3,2019,21,20,0,15,2,55
27992,1,3,2019,5,45,19,10,13,25
13941,12,5,2019,21,10,10,5,12,55
14388,21,5,2019,18,55,4,40,9,45
10844,12,5,2019,18,55,16,20,21,25
11600,3,3,2019,6,40,22,20,15,40
5277,6,6,2019,22,5,0,25,2,20
10262,3,6,2019,14,0,4,25,14,25
6144,3,3,2019,4,0,6,50,2,50
12898,3,6,2019,21,50,4,25,6,35
13941,12,5,2019,6,30,4,40,22,10
12373,18,5,2019,14,0,4,25,14,25
3841,3,4,2019,17,10,19,40,2,30
10697,18,5,2019,8,20,7,55,23,35
26890,1,3,2019,11,40,0,45,13,5
2175,1,6,2019,13,15,14,45,1,30
9476,27,5,2019,23,30,4,35,5,5
3100,24,5,2019,21,5,22,25,1,20
10368,15,6,2019,5,30,4,25,22,55
2017,18,5,2019,22,45,0,15,1,30
3841,15,4,2019,6,55,9,30,2,35
10493,21,5,2019,5,55,19,15,37,20
5126,9,3,2019,5,45,8,35,2,50
3943,18,6,2019,23,30,2,20,2,50
11552,6,3,2019,7,5,19,15,36,10
7934,21,3,2019,10,0,19,15,9,15
6092,1,3,2019,15,0,16,25,1,25
10112,12,6,2019,23,30,4,35,5,5
6627,9,3,2019,7,5,9,20,2,15
11507,3,6,2019,21,25,12,35,15,10
26890,1,3,2019,22,50,0,45,25,55
13817,12,3,2019,5,45,11,25,5,40
13364,1,4,2019,21,10,4,40,7,30
9187,6,6,2019,17,0,10,45,17,45
5277,9,5,2019,22,5,0,25,2,20
13492,12,3,2019,0,30,8,45,8,15
5162,12,6,2019,6,50,10,30,3,40
5897,9,6,2019,7,0,12,55,5,55
5510,3,6,2019,14,15,16,45,2,30
17261,6,3,2019,16,55,10,25,17,30
7485,21,5,2019,11,40,1,30,13,50
4667,21,6,2019,11,40,13,55,2,15
14151,15,5,2019,20,25,18,0,21,35
7048,27,5,2019,16,0,1,30,9,30
12557,21,3,2019,19,45,4,25,8,40
15965,15,6,2019,15,5,1,30,10,25
11791,3,3,2019,11,5,22,10,35,5
8291,3,3,2019,7,5,21,20,14,15
4990,21,4,2019,16,55,19,55,3,0
9135,12,5,2019,17,0,18,50,25,50
4409,12,4,2019,22,50,1,20,2,30
10844,21,5,2019,20,0,4,40,8,40
10407,27,5,2019,9,0,19,0,10,0
9315,27,5,2019,7,30,19,0,11,30
9663,24,5,2019,21,10,4,40,7,30
9264,21,3,2019,18,35,1,35,7,0
3597,15,5,2019,9,45,12,0,2,15
6442,24,6,2019,5,5,12,10,7,5
15078,9,5,2019,17,30,1,30,8,0
6218,1,5,2019,18,5,23,30,5,25
10262,12,6,2019,13,0,12,35,23,35
13677,9,3,2019,19,0,1,35,6,35
8016,24,6,2019,7,10,10,10,3,0
10262,3,6,2019,17,30,12,35,19,5
3873,27,6,2019,6,55,9,30,2,35
4812,27,6,2019,8,45,13,15,4,30
2017,15,5,2019,22,45,0,15,1,30
4462,21,3,2019,20,25,23,5,2,40
10231,15,6,2019,5,0,7,40,26,40
6383,21,3,2019,10,30,22,55,12,25
11989,24,6,2019,17,15,7,40,14,25
7303,24,3,2019,18,55,21,45,2,50
7229,21,4,2019,18,55,22,0,3,5
4995,21,6,2019,8,45,10,15,1,30
7408,15,6,2019,13,0,21,0,8,0
14960,15,5,2019,16,45,12,30,19,45
4482,24,3,2019,23,25,2,10,2,45
6442,1,6,2019,6,50,16,10,9,20
6144,12,5,2019,8,20,11,20,3,0
15129,27,5,2019,9,40,12,35,26,55
10231,21,5,2019,22,0,19,15,21,15
4823,3,4,2019,20,0,22,50,2,50
4823,9,6,2019,8,30,11,20,2,50
12898,21,5,2019,11,30,4,25,16,55
5678,1,5,2019,19,35,21,5,1,30
14483,9,3,2019,5,55,7,40,25,45
2228,15,5,2019,19,35,21,5,1,30
8018,15,6,2019,13,15,22,30,9,15
15136,6,3,2019,9,55,21,0,11,5
5583,24,4,2019,15,45,22,5,6,20
13381,12,6,2019,14,25,19,15,28,50
7932,15,3,2019,6,55,10,50,27,55
7757,9,5,2019,20,0,8,15,12,15
13029,18,5,2019,5,30,4,25,22,55
3841,9,6,2019,6,55,9,30,2,35
10216,3,3,2019,13,20,16,10,2,50
3100,21,5,2019,21,5,22,25,1,20
8245,21,3,2019,17,15,19,15,26,0
14594,1,3,2019,11,5,19,50,8,45
14237,1,6,2019,18,25,12,35,18,10
13164,21,5,2019,8,20,23,15,14,55
14924,9,6,2019,20,55,4,25,7,30
10844,21,5,2019,21,10,16,20,19,10
7064,6,5,2019,10,20,17,35,7,15
9555,24,5,2019,7,10,18,50,11,40
7155,24,6,2019,10,35,19,15,8,40
12192,9,6,2019,8,0,19,0,11,0
7353,18,5,2019,16,45,7,10,14,25
5054,27,6,2019,7,35,12,10,4,35
18485,15,6,2019,17,50,1,30,7,40
10844,6,6,2019,6,30,18,15,11,45
6144,18,5,2019,8,20,11,20,3,0
2754,1,5,2019,19,5,20,35,1,30
12327,27,3,2019,15,5,1,35,10,30
3841,6,5,2019,6,55,9,30,2,35
12373,18,5,2019,22,50,4,25,5,35
10231,21,5,2019,22,0,19,15,21,15
7318,21,5,2019,9,15,21,0,11,45
16736,6,3,2019,11,40,7,40,20,0
6195,9,6,2019,21,50,3,35,5,45
2753,6,6,2019,5,45,7,15,1,30
3807,24,3,2019,9,30,12,5,2,35
20064,3,3,2019,5,25,4,25,47,0
5406,21,6,2019,21,5,0,20,3,15
10441,1,6,2019,22,0,19,15,21,15
8066,6,5,2019,20,25,9,45,13,20
6961,27,6,2019,17,0,19,45,2,45
5586,21,3,2019,14,55,17,50,2,55
7384,1,6,2019,17,40,23,0,5,20
20800,1,3,2019,11,40,9,0,21,20
13941,12,5,2019,6,30,12,0,5,30
5198,3,5,2019,8,20,11,20,3,0
3807,18,3,2019,9,30,12,5,2,35
13838,3,3,2019,9,45,22,20,12,35
11185,24,6,2019,7,5,9,25,26,20
7229,21,6,2019,15,15,18,10,2,55
10262,12,6,2019,21,50,4,25,6,35
4384,9,3,2019,19,35,22,5,2,30
12819,27,6,2019,13,25,12,35,23,10
7757,6,5,2019,21,10,10,5,12,55
7174,21,4,2019,20,30,23,0,26,30
6674,1,6,2019,11,55,22,30,10,35
2227,18,5,2019,20,5,21,40,1,35
13014,12,6,2019,19,30,12,35,17,5
3175,21,3,2019,16,55,18,25,1,30
6565,1,3,2019,9,35,12,20,2,45
12681,1,4,2019,18,55,23,35,28,40
3687,1,6,2019,7,5,9,20,2,15
3210,15,6,2019,19,35,21,5,1,30
4778,6,3,2019,20,25,23,5,2,40
10877,3,6,2019,11,25,19,0,7,35
9187,24,5,2019,20,20,10,45,14,25
6850,15,3,2019,22,0,23,20,25,20
14781,12,5,2019,8,25,18,15,9,50
13227,6,5,2019,16,45,8,55,16,10
4668,9,5,2019,7,0,9,40,2,40
14178,24,5,2019,6,30,12,0,5,30
8066,6,5,2019,17,0,9,45,16,45
3943,6,5,2019,13,0,15,50,2,50
11200,1,6,2019,7,30,19,0,11,30
8586,18,5,2019,18,55,4,40,9,45
13044,12,6,2019,21,10,10,5,12,55
8099,3,6,2019,9,15,19,15,10,0
10262,15,6,2019,17,30,4,25,10,55
18275,24,6,2019,17,50,1,30,7,40
8475,27,5,2019,6,0,21,0,15,0
3873,6,4,2019,22,20,0,40,2,20
2227,21,6,2019,21,20,22,50,1,30
16389,6,3,2019,5,25,19,45,38,20
5228,3,5,2019,6,10,8,55,2,45
5092,21,3,2019,11,50,8,55,21,5
4777,9,3,2019,21,20,0,15,2,55
3383,24,3,2019,5,50,8,40,2,50
8452,21,5,2019,7,10,9,5,25,55
3943,27,5,2019,23,30,2,20,2,50
3100,24,6,2019,21,5,22,25,1,20
14871,6,3,2019,9,10,1,35,16,25
8016,21,6,2019,11,10,14,5,2,55
11789,12,6,2019,6,0,19,0,13,0
10529,15,5,2019,11,40,19,0,7,20
5615,15,3,2019,5,50,8,40,2,50
4649,6,6,2019,15,5,20,20,5,15
12723,9,6,2019,5,50,23,15,17,25
10844,24,5,2019,6,30,18,15,11,45
14714,3,6,2019,20,55,19,0,22,5
6216,12,6,2019,14,40,17,50,3,10
4148,15,3,2019,9,35,12,20,2,45
5647,6,3,2019,6,40,12,0,5,20
10844,15,5,2019,8,25,18,15,9,50
6818,9,5,2019,5,5,12,10,7,5
13643,27,5,2019,10,55,7,40,20,45
6358,27,3,2019,7,0,21,0,14,0
14714,1,6,2019,13,0,19,0,6,0
6460,21,4,2019,8,45,13,15,4,30
9663,12,5,2019,21,10,12,0,14,50
13941,21,5,2019,6,30,10,5,27,35
5963,27,3,2019,19,45,19,45,24,0
13014,15,6,2019,19,30,12,35,17,5
9663,9,5,2019,16,30,9,20,16,50
4423,6,4,2019,13,0,15,50,2,50
21219,6,5,2019,11,40,19,0,7,20
7503,24,5,2019,18,35,1,30,6,55
4804,24,6,2019,21,25,0,5,2,40
15129,9,5,2019,9,40,12,35,26,55
6197,27,3,2019,7,10,21,20,14,10
3597,27,5,2019,17,45,20,5,2,20
9100,27,3,2019,7,30,19,15,11,45
4050,1,6,2019,7,5,8,30,1,25
7723,6,6,2019,10,0,1,30,15,30
15129,9,5,2019,23,5,19,0,19,55
12373,18,5,2019,8,0,19,0,11,0
4591,3,5,2019,23,30,2,20,2,50
6300,9,3,2019,8,20,10,35,2,15
5176,24,3,2019,17,0,19,45,2,45
12717,15,6,2019,9,0,19,0,10,0
4405,18,3,2019,11,40,13,55,2,15
6749,21,4,2019,15,45,22,5,6,20
7064,12,5,2019,10,20,17,35,7,15
16289,21,5,2019,7,5,12,35,5,30
6297,15,3,2019,11,35,14,0,2,25
5678,12,5,2019,19,35,21,5,1,30
14388,1,5,2019,20,0,9,20,13,20
7229,18,4,2019,6,0,8,45,2,45
9806,24,3,2019,11,55,16,25,4,30
6195,6,6,2019,21,50,3,35,5,45
13044,12,6,2019,18,55,18,15,23,20
13882,27,6,2019,11,45,4,25,16,40
8147,24,3,2019,5,45,10,45,5,0
8052,9,4,2019,17,15,7,40,14,25
14781,1,5,2019,6,30,19,50,13,20
14151,24,5,2019,9,35,22,5,12,30
6704,18,5,2019,18,5,23,30,5,25
9663,1,5,2019,8,25,12,0,27,35
4462,18,3,2019,15,20,17,55,2,35
8367,21,3,2019,10,45,4,25,17,40
13376,9,6,2019,6,45,4,25,21,40
13067,21,5,2019,20,25,9,45,13,20
5224,21,5,2019,14,25,16,55,2,30
13542,21,3,2019,16,0,1,35,9,35
3419,24,5,2019,7,45,10,40,2,55
10444,6,3,2019,9,45,21,20,11,35
4804,1,6,2019,9,35,12,10,2,35
4995,21,5,2019,7,5,8,30,1,25
4957,27,4,2019,17,55,22,50,4,55
15554,9,5,2019,20,55,4,25,7,30
9663,1,5,2019,20,0,12,0,16,0
14151,18,5,2019,9,35,9,45,24,10
5601,6,6,2019,5,35,8,50,3,15
7787,15,5,2019,6,40,19,15,12,35
5092,21,3,2019,11,50,23,55,12,5
10844,6,6,2019,21,10,9,20,12,10
23583,9,3,2019,17,50,1,35,7,45
10676,12,5,2019,12,0,18,30,30,30
10156,6,6,2019,11,15,18,30,7,15
8627,6,3,2019,16,45,7,10,14,25
4409,21,5,2019,9,45,12,15,2,30
9646,18,5,2019,9,45,16,10,6,25
13817,12,3,2019,21,25,12,25,15,0
13538,9,5,2019,13,20,7,40,18,20
9416,9,5,2019,12,0,7,55,19,55
7229,27,4,2019,11,10,14,5,2,55
10203,1,5,2019,10,0,23,15,13,15
6778,21,5,2019,16,10,0,55,8,45
2754,15,6,2019,12,0,13,30,1,30
10991,1,5,2019,5,50,20,25,14,35
4668,27,5,2019,11,30,14,20,2,50
5726,3,6,2019,8,45,13,15,4,30
14960,12,6,2019,9,50,23,15,13,25
7480,21,5,2019,20,40,9,25,12,45
4107,21,5,2019,19,55,22,25,2,30
11467,1,5,2019,9,35,9,45,24,10
5796,27,4,2019,2,0,7,25,5,25
10262,6,6,2019,2,15,19,0,16,45
11543,27,6,2019,5,15,7,40,26,25
5298,24,4,2019,6,50,12,10,5,20
6451,27,4,2019,20,45,7,10,10,25
6245,9,6,2019,14,15,16,45,2,30
2071,27,3,2019,19,35,21,5,1,30
4804,15,5,2019,9,35,12,20,2,45
7005,27,6,2019,7,30,21,0,13,30
12284,18,3,2019,5,45,12,25,6,40
10203,9,5,2019,7,0,20,25,13,25
6938,27,5,2019,14,20,22,30,8,10
13377,12,6,2019,10,0,1,30,15,30
9779,1,6,2019,9,15,19,15,10,0
4667,15,5,2019,11,40,13,55,2,15
4544,3,4,2019,19,50,22,50,3,0
16079,27,6,2019,21,50,4,25,6,35
7064,1,4,2019,16,30,19,50,27,20
15554,18,5,2019,14,0,19,0,5,0
3543,18,5,2019,9,45,12,0,2,15
6121,18,4,2019,13,20,16,10,2,50
8075,27,3,2019,8,25,15,30,7,5
13377,3,6,2019,11,30,1,30,14,0
14571,24,5,2019,14,5,19,50,5,45
3919,24,4,2019,5,55,8,35,2,40
14231,24,3,2019,18,55,4,45,9,50
2754,15,3,2019,19,5,20,30,1,25
8067,21,5,2019,17,40,23,0,5,20
8452,6,5,2019,7,10,22,40,15,30
15025,6,3,2019,14,5,11,25,21,20
26890,1,3,2019,8,55,16,10,7,15
15103,6,3,2019,13,0,18,50,5,50
8586,24,5,2019,14,5,4,40,14,35
10844,9,6,2019,8,25,16,20,7,55
12898,21,5,2019,21,50,4,25,6,35
8586,12,5,2019,6,30,8,15,25,45
11622,9,6,2019,8,30,19,0,10,30
13538,6,5,2019,12,20,19,15,30,55
13014,1,6,2019,5,30,4,25,22,55
13941,9,5,2019,18,55,10,5,15,10
14151,18,5,2019,9,35,10,55,25,20
13542,21,3,2019,17,30,1,35,8,5
6558,21,3,2019,6,40,22,20,15,40
5192,18,5,2019,7,35,19,25,11,50
4878,1,6,2019,7,0,9,40,2,40
12898,27,5,2019,15,0,12,35,21,35
7384,9,6,2019,17,40,23,0,5,20
