Total_Stops,Route1,Route2,Route3,Route4,Route5,Airline_Air Asia,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Airline_Vistara Premium economy,Source_Banglore,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Banglore,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi,Price,journey_day,journey_month,journey_year,Dept_Time_hour,Dept_Time_min,Arrival_Time_hour,Arrival_Time_min,dur_hour,dur_min
0,1,19,29,13,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,6092,3,3,2019,13,55,15,25,1,30
0,0,13,29,13,5,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,3311,21,5,2019,5,55,8,35,2,40
1,3,7,6,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,6540,27,3,2019,19,15,4,25,9,10
0,0,13,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,3419,27,5,2019,1,30,4,15,2,45
1,3,7,6,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,5177,3,4,2019,14,0,12,35,22,35
0,3,10,29,13,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,8246,18,4,2019,18,5,21,10,3,5
1,2,14,3,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,14676,9,6,2019,9,35,21,5,11,30
1,3,7,6,13,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,13587,27,6,2019,11,30,21,0,9,30
1,2,7,3,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,9663,6,5,2019,21,10,9,20,12,10
1,2,7,3,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,13044,12,6,2019,16,30,10,5,17,35
1,3,7,6,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,5073,3,4,2019,20,25,1,30,5,5
1,2,14,3,13,5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,9345,21,5,2019,17,0,18,50,25,50
1,2,7,3,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,9663,6,5,2019,14,5,10,5,20,0
1,3,7,6,13,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,14277,21,5,2019,8,0,21,0,13,0
1,3,7,6,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,10262,1,6,2019,10,0,4,25,18,25
0,1,19,29,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,5678,27,3,2019,19,35,21,5,1,30
1,3,7,6,13,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,13727,15,5,2019,16,0,1,30,9,30
1,2,7,3,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,9663,6,5,2019,20,0,12,0,16,0
0,4,8,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,3858,12,5,2019,14,45,17,5,2,20
1,3,37,6,13,5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,4812,24,6,2019,8,45,13,15,4,30
1,3,32,6,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,5775,27,6,2019,21,50,3,35,5,45
1,2,14,3,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,10539,6,6,2019,9,35,9,45,24,10
0,2,5,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,4804,3,6,2019,15,30,18,5,2,35
0,0,13,29,13,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,3383,12,6,2019,11,10,13,55,2,45
1,0,20,8,13,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,8738,3,3,2019,12,10,17,5,4,55
1,3,40,6,13,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,7165,27,3,2019,5,15,6,50,25,35
1,3,20,6,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,6412,24,6,2019,16,10,22,30,6,20
0,0,13,29,13,5,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,8016,27,6,2019,18,55,22,0,3,5
1,0,7,8,13,5,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,11087,12,3,2019,20,35,15,15,18,40
0,4,8,29,13,5,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,3543,27,6,2019,9,45,12,0,2,15
1,2,7,3,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,12471,12,6,2019,16,30,4,40,12,10
1,3,7,6,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,10262,24,6,2019,9,0,4,25,19,25
0,0,13,29,13,5,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,4441,18,3,2019,13,20,16,10,2,50
1,3,7,6,13,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,12537,27,3,2019,7,5,15,30,8,25
1,2,7,3,13,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,10091,24,3,2019,22,25,7,40,9,15
0,0,13,29,13,5,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,6961,3,6,2019,21,5,23,55,2,50
0,3,10,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,5013,24,4,2019,5,35,8,50,3,15
0,3,10,29,13,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,6934,18,5,2019,5,10,8,0,2,50
1,3,7,6,13,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,10877,3,6,2019,6,40,19,0,12,20
0,0,13,29,13,5,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,7229,18,4,2019,15,15,18,10,2,55
1,3,7,6,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,7048,27,3,2019,16,0,1,35,9,35
0,0,13,29,13,5,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,4878,27,6,2019,17,0,19,35,2,35
1,2,7,3,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,10844,21,5,2019,14,5,23,35,9,30
3,3,0,4,5,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,15129,18,5,2019,23,5,4,25,29,20
0,0,13,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,3943,12,5,2019,0,30,3,25,2,55
1,3,33,6,13,5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,5583,6,6,2019,6,5,11,20,5,15
1,3,20,6,13,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,9646,6,6,2019,7,5,16,10,9,5
1,3,7,6,13,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,7677,3,6,2019,8,30,19,15,10,45
1,3,6,6,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,6842,1,6,2019,5,10,10,5,4,55
0,1,19,29,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,4995,24,6,2019,8,45,10,15,1,30
1,2,14,3,13,5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,9555,9,6,2019,7,10,18,50,11,40
0,0,13,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,4077,1,6,2019,1,30,4,15,2,45
0,0,13,29,13,5,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,7229,12,5,2019,15,15,18,10,2,55
1,3,7,6,13,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,12192,9,6,2019,9,0,19,0,10,0
0,0,13,29,13,5,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,5911,12,4,2019,10,0,12,45,2,45
1,3,7,6,13,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,8372,12,6,2019,9,0,19,15,10,15
0,1,19,29,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,4995,18,3,2019,7,10,8,35,1,25
1,3,7,6,13,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,14323,9,5,2019,10,0,19,15,9,15
3,3,28,4,5,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,13014,9,6,2019,5,30,4,25,22,55
3,3,9,4,5,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,13591,6,6,2019,14,25,19,15,28,50
3,3,21,4,5,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,18799,3,3,2019,5,25,18,50,37,25
0,0,13,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,3943,27,4,2019,23,30,2,20,2,50
0,1,19,29,13,5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1965,21,5,2019,5,45,7,15,1,30
0,1,19,29,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,4995,27,5,2019,10,20,11,50,1,30
1,2,7,3,13,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,14641,24,3,2019,16,50,18,30,25,40
0,2,5,29,13,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,4460,12,4,2019,20,45,23,20,2,35
1,3,7,6,13,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,10191,18,5,2019,13,0,19,15,6,15
1,3,7,6,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,13843,9,3,2019,2,15,19,45,17,30
1,3,32,6,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,6349,1,5,2019,21,50,3,35,5,45
0,2,5,29,13,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,4409,1,5,2019,10,20,12,55,2,35
1,3,7,6,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,17024,6,3,2019,18,15,19,45,25,30
1,3,7,6,13,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,13727,18,5,2019,7,5,21,0,13,55
0,0,13,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,8855,15,3,2019,18,25,21,20,2,55
1,3,7,6,13,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,12524,24,6,2019,8,45,19,0,10,15
1,0,7,8,13,5,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,13555,18,3,2019,11,40,20,20,8,40
1,2,7,3,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,10844,6,6,2019,6,30,12,0,5,30
1,3,7,6,13,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,13587,9,6,2019,9,0,21,0,12,0
0,4,8,29,13,5,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,3543,12,6,2019,9,45,12,0,2,15
0,4,8,29,13,5,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,4842,18,3,2019,7,5,9,20,2,15
0,0,13,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,3943,24,4,2019,23,30,2,20,2,50
1,3,7,6,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,10577,9,6,2019,19,15,4,25,9,10
